order_id,order_date,user_id,country,customer_gender,customer_age,traffic_source,department,category,brand,product_name,revenue,cost,profit
22620,2025-07-04,17889,Australia,M,51,Search,Men,Underwear,Diesel,Diesel Men's Trent Underpants,32.0,16.48,15.52
22623,2024-12-06,17893,Belgium,M,49,Search,Men,Swim,Speedo,Speedo Men's Swim Trunks Watershorts New Navy,46.0,27.46,18.54
22624,2025-01-15,17894,United States,M,42,Search,Men,Sweaters,Van Heusen,Van Heusen Men's Solid Button Mock Sweater,28.0,14.64,13.36
22624,2025-01-12,17894,United States,M,42,Search,Men,Shorts,Bigmansland,CreekwoodÂ« Big Mens Elastic-Waist Twill Shorts (Big & Tall ,67.99,32.09,35.9
22625,2025-05-24,17895,United States,F,25,Search,Women,Leggings,Avenue,Avenue Plus Size Allover Slimming Pant,40.0,24.44,15.56
22629,2025-04-09,17897,China,M,42,Facebook,Men,Accessories,Bosca,Bosca Old Leather Front Pocket ID Wallet,70.0,29.68,40.32
22629,2025-04-09,17897,China,M,42,Facebook,Men,Outerwear & Coats,Michael Kors,Michael Kors Men's Breckenridge Multi-Pocket Field Coat,89.99,40.05,49.94
22629,2025-04-10,17897,China,M,42,Facebook,Men,Underwear,Ibex,Ibex Men's Woolies Short Sleeve Tee,70.0,33.88,36.12
22631,2024-05-07,17899,Germany,M,40,Display,Men,Underwear,Fruit of the Loom,Fruit of the Loom Men's Crewneck Tee 4 Pack,28.88,13.14,15.74
22632,2024-08-26,17899,Germany,M,40,Display,Men,Socks,SockGuy,SockGuy Men's Share The Road Socks,23.53,14.17,9.36
22632,2024-08-27,17899,Germany,M,40,Display,Men,Outerwear & Coats,Spiewak,Spiewak Men's Systems Field Jacket,346.0,168.85,177.15
22643,2025-10-30,17905,China,M,55,Search,Men,Jeans,Lee,Lee Men's Dungarees Vintage Slim Straight Leg Jean,50.0,26.95,23.05
22650,2024-08-29,17910,France,M,21,Email,Men,Outerwear & Coats,Fairway & Greene,Fairway and Greene Men's Merino Quarter Zip Windvest,135.0,62.91,72.09
22659,2024-05-24,17917,Australia,F,33,Search,Women,Socks & Hosiery,K. Bell,K. Bell Socks Womens Merino Paisley Crew Socks,15.0,5.91,9.09
22660,2024-07-20,17919,Brasil,M,27,Search,Men,Pants,Mountain Khakis,Mountain Khakis Men's Cottonwood Cord Pant,82.95,34.84,48.11
22660,2024-07-23,17919,Brasil,M,27,Search,Men,Underwear,Hanes,Hanes Men's  6 Pack Tank,25.0,10.67,14.33
22660,2024-07-24,17919,Brasil,M,27,Search,Men,Sweaters,VANCL,VANCL Men Hundstooth Pattern Wool Blended,29.9,15.7,14.2
22664,2025-05-11,17921,China,F,14,Email,Women,Accessories,Michael Stars,Michael Stars Women's Crepe Scarf,37.99,16.45,21.54
22665,2025-05-26,17922,China,M,56,Search,Men,Pants,Allegra K,Allegra K Mens Fashion Smile Design Front Slant Pockets Hare,17.69,8.99,8.7
22665,2025-05-24,17922,China,M,56,Search,Men,Sleep & Lounge,Alexander Del Rossa,Men's Footed Pajamas Hooded One Piece Pajamas with Zip-off F,59.99,21.78,38.21
22665,2025-05-24,17922,China,M,56,Search,Men,Sleep & Lounge,HUGO BOSS,HUGO BOSS Men's Woven Pajama Gift Set,97.3,34.15,63.15
22665,2025-05-26,17922,China,M,56,Search,Men,Underwear,Fruit of the Loom,Fruit of the Loom Men's 4-Pack Stripe/Solid Assorted Boxer B,35.0,15.37,19.63
22667,2025-03-03,17922,China,M,56,Search,Men,Fashion Hoodies & Sweatshirts,Billabong,Billabong Men's Rasta Henley Pullover Hoodie,64.5,33.41,31.09
22667,2025-03-02,17922,China,M,56,Search,Men,Underwear,Hatley,Hatley Fly By The Seat Of Your Pants Men's Boxers,19.95,8.9,11.05
22681,2025-04-29,17932,Japan,M,55,Search,Men,Pants,Eddie Bauer,Eddie Bauer Relaxed Fit Legend Wash Cargo Pants,59.95,29.2,30.75
22682,2025-09-24,17932,Japan,M,55,Search,Men,Underwear,Papi,Papi Men's Fiesta Cool Dry Brazilian Trunk Brief,22.0,10.49,11.51
22682,2025-09-22,17932,Japan,M,55,Search,Men,Shorts,Ecko Unltd.,ecko unltd. Men's Traveler Cargo Short,48.05,23.83,24.22
22686,2025-11-15,17934,China,M,35,Organic,Men,Shorts,Rusty,Rusty Men's Agent Tailored Cargo Short,49.5,25.94,23.56
22686,2025-11-12,17934,China,M,35,Organic,Men,Pants,Cooper Jones,Men's Moleskin pants,125.0,60.13,64.87
22688,2025-03-03,17935,United States,F,69,Organic,Women,Fashion Hoodies & Sweatshirts,Jon & Anna,Gray Hooded Fleece Lined Zip Up Hoodie Jacket,22.99,10.39,12.6
22695,2024-07-03,17938,China,F,27,Search,Women,Active,Cuddl Duds,Cuddl Duds Women's Long Sleeve V-Neck Flexifit Outerwear,36.0,15.55,20.45
22696,2025-07-05,17939,United States,F,37,Organic,Women,Active,Fruit of the Loom,3-pack Spaghetti Strap Sport Bras Fruit of the Loom,18.0,8.3,9.7
22697,2025-03-22,17939,United States,F,37,Organic,Women,Fashion Hoodies & Sweatshirts,Jumpin Jammerz,Jumpin Jammerz Pink Duck Hoodie Footed Pajamas,49.99,25.94,24.05
22700,2025-09-28,17943,China,M,40,Search,Men,Swim,Quiksilver,Quiksilver Men's Plate Lunch Boardshort,38.53,24.54,13.99
22700,2025-09-28,17943,China,M,40,Search,Men,Fashion Hoodies & Sweatshirts,Fox,Fox Men's Legendary Track Jacket,75.53,39.8,35.73
22700,2025-09-30,17943,China,M,40,Search,Men,Tops & Tees,Out of Print,Out of Print Great Gatsby Book Men's Vintage Inspired T-Shir,28.0,15.76,12.24
22700,2025-10-01,17943,China,M,40,Search,Men,Socks,Burlington Socks,Burlington Casual Acrylic Crew Sock,4.5,2.76,1.74
22702,2025-11-15,17943,China,M,40,Search,Men,Accessories,Nautica,Nautica Men's Milled Trifold Wallet,24.95,11.2,13.75
22703,2025-11-21,17946,China,M,37,Search,Men,Suits & Sport Coats,Allegra K,Allegra K Mens NEW Stylish Adjustable Buckle Back Waistcoat ,13.8,6.09,7.71
22708,2024-10-07,17950,United Kingdom,M,50,Search,Men,Underwear,Calvin Klein,Calvin Klein Mens Body 3 Pack Slim Fit Short Sleeve V-Neck T,37.5,16.2,21.3
22710,2025-03-06,17952,Brasil,M,42,Search,Men,Sweaters,Perry Ellis,Perry Ellis Men's Long Sleeve V-Neck Textured Sweater,55.6,29.02,26.58
22715,2025-01-20,17954,China,F,23,Organic,Women,Accessories,Malco Modes,Malco Modes 2 1/2 Inch Wide Elastic Fabric Stretch Cinch Bel,9.5,3.92,5.58
22715,2025-01-17,17954,China,F,23,Organic,Women,Jeans,Wrangler,Wrangler Women's As Real as Wrangler Classic Fit Boot Cut Je,32.0,16.32,15.68
22717,2024-09-22,17955,United Kingdom,M,31,Search,Men,Active,Wigwam,Wigwam Unisex Men's/Women's Merino Wool Comfort Hiker Crew L,36.95,15.04,21.91
22718,2024-04-28,17955,United Kingdom,M,31,Search,Men,Socks,Gold Toe,Gold Toe Men's Cotton Over the Calf Athletic Sock 3-Pack,16.99,9.51,7.48
22718,2024-05-01,17955,United Kingdom,M,31,Search,Men,Underwear,NU by John G,Mens Boxer Microfiber With Silver Accent NU,9.9,4.5,5.4
22722,2024-01-28,17956,China,M,50,Search,Men,Fashion Hoodies & Sweatshirts,Allegra K,Allegra K Mens Casual 2012 NEW Trendy Solid Color Hoodie Jac,20.6,11.82,8.78
22722,2024-01-30,17956,China,M,50,Search,Men,Swim,Toes on the Nose,Toes on the Nose Men's T-Street Boardshort,58.0,37.35,20.65
22722,2024-01-29,17956,China,M,50,Search,Men,Swim,Bottoms Out,Bottoms Out Men's Stripe Swim Short,29.99,19.46,10.53
22724,2024-04-14,17958,China,M,21,Organic,Men,Pants,Cubavera,Cubavera Men's Yarn Dye Herringbone Texture Drawstring Pant,45.5,19.47,26.03
22726,2024-09-22,17961,Brasil,F,61,Search,Women,Fashion Hoodies & Sweatshirts,Southpole,Southpole Juniors Double Breasted Pea Coat with Detachable H,39.99,20.31,19.68
22726,2024-09-21,17961,Brasil,F,61,Search,Women,Active,Capezio,Capezio Women's Camisole Leotard With Adjustable Straps,17.5,6.53,10.97
22731,2024-07-20,17970,United States,F,47,Search,Women,Pants & Capris,Jones New York,Jones New York Women's Plus-Size Cargo Pant With Drawstring,29.7,14.37,15.33
22731,2024-07-17,17970,United States,F,47,Search,Women,Intimates,Lilyette,Lilyette Women's Youthful 360 Modern Minimizer Bra,36.0,20.09,15.91
22737,2024-03-28,17974,United Kingdom,M,30,Search,Men,Sleep & Lounge,Hanro,Hanro Men's Long Island Short Pant,89.5,36.43,53.07
22746,2025-09-27,17980,Japan,F,69,Search,Women,Blazers & Jackets,Adrianna Papell,Adrianna Papell Pillow Shawl Collar Jacket,98.08,38.06,60.02
22748,2025-12-18,17983,Brasil,F,42,Search,Women,Sweaters,Christopher Fischer,Christopher Fischer Women's 100% Cashmere Solid Featherweigh,115.0,48.18,66.82
22748,2025-12-18,17983,Brasil,F,42,Search,Women,Plus,Gold Toe,Gold Toe Women's 6 Pack Turn Cuff,15.0,7.56,7.44
22748,2025-12-20,17983,Brasil,F,42,Search,Women,Shorts,Sunner,Sunner Women's Collins Printed Short,25.0,12.05,12.95
22749,2024-08-19,17983,Brasil,F,42,Search,Women,Intimates,Under Moments,Classic Camisole Top with Lace Trime & Adjustable Straps (42,8.98,4.93,4.05
22752,2025-08-10,17986,Brasil,M,25,Search,Men,Fashion Hoodies & Sweatshirts,Mad Engine,Star Wars Coalition Stormtrooper Men's Track Jacket White,52.99,28.35,24.64
22757,2024-04-06,17989,South Korea,M,42,Search,Men,Active,Thorlo,Thorlo Unisex Experia Running Sock,15.99,6.67,9.32
22760,2025-11-24,17992,United States,F,23,Search,Women,Shorts,Rich & Skinny,Rich & Skinny Women's Venice Short,21.28,9.7,11.58
22761,2025-08-13,17993,United States,F,36,Search,Women,Fashion Hoodies & Sweatshirts,Hurley,Hurley Juniors Getaway Sherpa Zip Hoodie,69.5,31.76,37.74
22761,2025-08-13,17993,United States,F,36,Search,Women,Jeans,Not Your Daughter's Jeans,Not Your Daughter's Jeans Women's Plus-Size Greta Trouser,75.6,41.73,33.87
22767,2025-03-16,18001,United States,M,41,Search,Men,Shorts,Club Room,Club Room Twill Solid Pebble Casual Shorts,40.0,21.88,18.12
22772,2025-11-19,18004,United States,M,19,Search,Men,Sweaters,ARROW,Arrow Men's 7GG Basic Windowpane Sweater,29.99,16.04,13.95
22774,2025-08-28,18005,China,F,45,Search,Women,Active,prAna,prAna Women's Satori Pant,80.0,31.84,48.16
22776,2024-05-18,18007,Brasil,F,66,Search,Women,Socks & Hosiery,SK Hat shop,Ladies 6 Pairs Winter Fuzzy Warm Plush Thick Polka Dot Color,19.95,7.6,12.35
22778,2025-01-27,18009,United States,F,45,Search,Women,Accessories,Allegra K,Allegra K Ladies Black Fashion Fingerless Ribbing Short Glov,5.87,2.32,3.55
22778,2025-01-24,18009,United States,F,45,Search,Women,Tops & Tees,Columbia,Columbia Women's Mercury Maven II Vest,97.5,52.45,45.05
22780,2025-01-04,18010,China,F,15,Search,Women,Sleep & Lounge,Karen Nueburger,Karen Nueburger Women's Glass Slipper 3/4 Sleeve Henley Nigh,48.0,27.65,20.35
22781,2024-07-30,18011,China,M,49,Search,Men,Suits & Sport Coats,Allegra K,Allegra K Men Solid Black Long Sleeve Padded Shoulder Zip up,21.36,8.93,12.43
22786,2025-06-18,18016,Brasil,F,16,Search,Women,Jeans,Hot Topic,LOVEsick Red Skinny Jeans,34.5,19.63,14.87
22786,2025-06-21,18016,Brasil,F,16,Search,Women,Blazers & Jackets,Allegra K,Allegra K Ladies Long Sleeves Double Breasted Side Pockets E,14.14,5.13,9.01
22803,2025-06-15,18027,China,M,25,Search,Men,Pants,Haggar,Haggar Men's Cool 18 Melange Herringbone Pleat Front Pant,25.0,10.8,14.2
22803,2025-06-15,18027,China,M,25,Search,Men,Underwear,Calvin Klein,Calvin Klein Men's Micro Modal Short Sleeve V Neck,34.0,16.46,17.54
22807,2024-03-25,18031,Brasil,M,68,Search,Men,Underwear,2(x)ist,2(x)ist Mens Slimming Crew Neck Body Shaper,48.0,22.9,25.1
22811,2025-10-06,18033,China,M,46,Search,Men,Swim,Pistol Pete Underwear,Pistol Pete PP-BK213-97-Marine - Side Buckle Easy Access Bik,36.0,21.02,14.98
22811,2025-10-07,18033,China,M,46,Search,Men,Jeans,Diesel,Diesel Men's Larkee Regular Straight Leg 801Z Jean,173.95,84.37,89.58
22811,2025-10-07,18033,China,M,46,Search,Men,Swim,Arena,Arena Men's Rave Powerskin St Jammer,75.0,41.85,33.15
22817,2024-08-03,18039,China,F,46,Organic,Women,Pants & Capris,Jones New York,Jones New York Women's Petite Crop Cargo Pant,25.0,12.67,12.33
22818,2025-02-26,18040,China,F,53,Search,Women,Fashion Hoodies & Sweatshirts,Hurley,Hurley Juniors Solid Slim Zip Fleece Hoodie,37.9,16.79,21.11
22819,2024-09-04,18040,China,F,53,Search,Women,Socks & Hosiery,Sock It To Me,Sock It To Me SOCK MONKEY LOVE Womens Knee Socks,11.49,4.66,6.83
22820,2024-04-13,18041,Brasil,F,66,Search,Women,Skirts,Kensie,Kensie Women's Light Weight Skirt,38.0,14.9,23.1
22827,2025-05-25,18045,South Korea,F,47,Facebook,Women,Swim,Becca by Rebecca Virtue,Becca by Rebecca Virtue Color Code Tie Side Hipster Bottom,38.0,14.86,23.14
22832,2025-01-12,18048,United States,F,38,Email,Women,Socks & Hosiery,Free People,Free People Opaque Tights,12.0,5.1,6.9
22847,2025-01-02,18062,United States,M,29,Search,Men,Accessories,Nautica,Nautica Men's Scarf With Fringe,26.0,10.69,15.31
22848,2025-01-12,18062,United States,M,29,Search,Men,Suits & Sport Coats,Tommy Hilfiger,Tommy Hilfiger Men's 2 Button Side Vent Trim Fit Stripe Suit,152.3,56.2,96.1
22857,2025-11-24,18072,China,M,43,Search,Men,Swim,TYR,TYR Sport Men's Alliance Durafast Splice Racer Swim Suit,28.95,16.94,12.01
22860,2025-11-15,18074,South Korea,F,56,Search,Women,Dresses,maxandcleo,maxandcleo Women's Sarah Pleated Dress,128.0,58.37,69.63
22860,2025-11-17,18074,South Korea,F,56,Search,Women,Socks & Hosiery,Gold Toe,Gold Toe Women's 6 Pack Plus Size Turn Cuff,15.0,6.66,8.34
22861,2025-09-05,18074,South Korea,F,56,Search,Women,Intimates,Panache,Panache Women's Porcelain Viva T-shirt Bra,62.0,32.74,29.26
22863,2024-07-08,18077,Spain,F,20,Search,Women,Sleep & Lounge,Dearfoams,Dearfoams Women's Hooded Robe,44.0,25.92,18.08
22865,2025-05-10,18078,United States,M,52,Search,Men,Active,Wigwam,Wigwam Men's Cross Trainer Socks,12.63,4.98,7.65
22865,2025-05-09,18078,United States,M,52,Search,Men,Active,Life Is Good,Life is Good Men's Crusher Hooked Tee,35.0,13.02,21.98
22866,2025-08-11,18078,United States,M,52,Search,Men,Socks,SmartWool,Smartwool PhD Running Ultra Light 3/4 Crew Socks,17.95,10.55,7.4
22866,2025-08-11,18078,United States,M,52,Search,Men,Tops & Tees,Key Industries,Key Industries Men's Big-Tall Long Sleeve Heavyweight Pocket,25.0,13.22,11.78
22868,2025-10-17,18079,South Korea,M,49,Search,Men,Accessories,Oakley,Oakley Men's Straight Jacket Iridium N Sunglasses,190.0,76.57,113.43
22869,2024-07-07,18080,Spain,F,68,Search,Women,Outerwear & Coats,Tommy Hilfiger,Tommy Hilfiger Women's Down Anorak with Hood,105.56,42.33,63.23
22871,2024-07-05,18082,China,F,19,Search,Women,Accessories,Kenneth Cole REACTION,Kenneth Cole Reaction Slim Chance Women's Clutch Wallet w Gi,17.99,7.92,10.07
22876,2025-10-07,18084,Brasil,M,17,Facebook,Men,Suits & Sport Coats,Carhartt,Carhartt Men's Thermal-Lined Crewneck Sweatshirt,68.0,23.87,44.13
22879,2024-09-25,18087,United Kingdom,M,45,Search,Men,Jeans,Calvin Klein Jeans,Calvin Klein Jeans Men's Weathered Rocker,79.5,42.77,36.73
22879,2024-09-24,18087,United Kingdom,M,45,Search,Men,Sleep & Lounge,Funny Apparel,A Christmas Story You'll shoot your eye out! Fleece Lounge P,18.99,6.82,12.17
22884,2024-03-27,18091,Germany,F,51,Organic,Women,Accessories,ASICS,ASICS Unisex Adult Thrmopolis LT Beanie,22.0,8.25,13.75
22886,2025-12-18,18093,United States,F,34,Search,Women,Intimates,Flexees,Flexees Women's 90th Anniversary Half Slip,40.0,23.04,16.96
22887,2025-02-25,18093,United States,F,34,Search,Women,Tops & Tees,Ralph Lauren,Ralph Lauren Sport Women Lightweight V-Neck T-Shirt,29.98,16.7,13.28
22888,2024-10-13,18093,United States,F,34,Search,Women,Sleep & Lounge,Carol Wright Gifts,Floral Flannel Gown - Women's Sizes,19.99,12.29,7.7
22896,2025-02-04,18097,Germany,F,14,Search,Women,Accessories,Klondike Sterling,Klondike Sterling Leather Hat Rabbit Fur Trooper Winter Ski ,69.95,30.08,39.87
22900,2025-10-31,18099,United States,F,13,Search,Women,Shorts,Allegra K,Allegra K Woman Drawstring Waist Crochet Decor Hem Denim Sho,9.81,5.04,4.77
22902,2025-04-09,18100,Germany,M,58,Facebook,Men,Sweaters,Generra,Generra Men's Color Block Cardigan Sweater,35.0,17.99,17.01
22903,2024-05-06,18101,Spain,F,30,Search,Women,Intimates,Braza,Braza Silicone Perki-2 count,14.07,7.77,6.3
22904,2025-05-02,18101,Spain,F,30,Search,Women,Sweaters,Lucky Brand,Lucky Brand Women's Newport Sweater,119.0,55.93,63.07
22905,2025-09-26,18102,France,M,16,Search,Men,Underwear,INDERA THERMALS,Indera - Big Mens Long Sleeve Thermal Top Grey 810LS 27468,15.75,8.19,7.56
22905,2025-09-25,18102,France,M,16,Search,Men,Shorts,YAGO,YAGO YG2124 Mens 100% Cotton 8 Pocket Cargo Shorts (Khaki 30,34.41,18.51,15.9
22909,2025-10-22,18103,China,F,17,Search,Women,Swim,Jantzen,Jantzen Women's Pretty Pin Dot Tank,112.0,49.84,62.16
22912,2024-10-14,18105,Brasil,F,18,Organic,Women,Blazers & Jackets,Poof,Poof 3/4 Sleeve Lace Back Blazer,40.0,15.64,24.36
22913,2024-05-19,18105,Brasil,F,18,Organic,Women,Fashion Hoodies & Sweatshirts,Allegra K,Allegra K Ladies Elastic Cuff Side Pockets Stylish Coat Fluo,10.88,4.69,6.19
22915,2024-12-02,18107,China,M,62,Organic,Men,Outerwear & Coats,Carhartt,Carhartt Men's Big-Tall Sierra Jacket Sherpa Lined Sandstone,134.95,58.97,75.98
22915,2024-12-03,18107,China,M,62,Organic,Men,Outerwear & Coats,Columbia,Columbia Men's Tall Ballistic Iii Fleece Jacket,119.95,55.9,64.05
22916,2025-07-28,18107,China,M,62,Organic,Men,Swim,Speedo,Speedo Men's Fashion Xtra Life Lycra Solid Striped Shoreline,46.0,28.66,17.34
22918,2024-04-13,18107,China,M,62,Organic,Men,Shorts,Dickies,Dickies LR337 Men's 11-inch Industrial Cotton Cargo Short,36.43,16.76,19.67
22918,2024-04-10,18107,China,M,62,Organic,Men,Tops & Tees,Hurley,Hurley Men's One and Only Premium Raglan Long Sleeve,32.0,18.53,13.47
22918,2024-04-10,18107,China,M,62,Organic,Men,Pants,IZOD,IZOD Men's Soho Flat-Front Pant,25.0,10.33,14.67
22922,2024-11-30,18112,United States,F,43,Search,Women,Jeans,YMI,YMI Juniors Fleur De Lis Capri Jean,25.0,13.82,11.18
22926,2025-12-11,18115,Brasil,F,43,Search,Women,Swim,Seafolly,Seafolly Women's Goddess D Cup Pleated Bustier,101.0,38.78,62.22
22926,2025-12-11,18115,Brasil,F,43,Search,Women,Dresses,eVogues Apparel,Plus Size Zipper Front Belt Accented Mini Dress Black,39.99,17.92,22.07
22927,2024-04-26,18115,Brasil,F,43,Search,Women,Intimates,Vanity Fair,Vanity Fair Women's My Favorite Pants Illumination Brief,9.66,5.23,4.43
22935,2024-06-13,18120,China,M,43,Search,Men,Tops & Tees,Hurley,Hurley Men's Finish Line Tee,22.0,12.61,9.39
22935,2024-06-14,18120,China,M,43,Search,Men,Suits & Sport Coats,Kenneth Cole REACTION,Kenneth Cole Reaction Mens Grey Stripe Suit Separate Coat,99.99,43.2,56.79
22936,2024-04-15,18120,China,M,43,Search,Men,Accessories,Ray-Ban,Ray-Ban 3211  Sunglasses,93.82,36.12,57.7
22942,2025-05-17,18125,United States,M,38,Search,Men,Underwear,C-IN2,C-IN2 Men's Prime Square Neck Tank Top,28.0,14.31,13.69
22942,2025-05-17,18125,United States,M,38,Search,Men,Accessories,boxed-gifts,SUSPENDER BOXED CLIP,11.99,4.78,7.21
22944,2024-03-02,18128,China,M,28,Search,Men,Socks,K. Bell,K. Bell Socks Men's Vapor Crew,8.0,5.08,2.92
22944,2024-03-04,18128,China,M,28,Search,Men,Sleep & Lounge,Perry Ellis,Perry Ellis Flannel Sleepwear Pants Plaid,16.98,6.57,10.41
22944,2024-03-02,18128,China,M,28,Search,Men,Pants,Allegra K,Allegra K Mens NEW Trendy Medium Khaki Casual Front Slant Po,17.18,7.61,9.57
22947,2025-10-31,18130,China,M,32,Search,Men,Sleep & Lounge,HUGO BOSS,HUGO BOSS Men's Woven Pajama Gift Set,97.3,34.15,63.15
22947,2025-10-31,18130,China,M,32,Search,Men,Accessories,Ray-Ban,Ray-Ban 0RB3491 Aviator Sunglasses,85.0,37.91,47.09
22948,2025-02-17,18131,Germany,F,51,Email,Women,Dresses,Allegra K,Allegra K Ladies Self Tie Bowknot Shoulder Elastic Waist Flo,11.52,4.78,6.74
22952,2025-12-12,18134,China,M,41,Facebook,Men,Sweaters,Paul Fredrick,Paul Fredrick Wool \ Cashmere Herringbone Sweater Vest,74.5,38.37,36.13
22957,2025-11-29,18137,Brasil,M,45,Email,Men,Fashion Hoodies & Sweatshirts,Quiksilver,Quiksilver Waterman Men's Tofino Beach,69.5,34.96,34.54
22957,2025-11-30,18137,Brasil,M,45,Email,Men,Fashion Hoodies & Sweatshirts,Brixton,Brixton Men's Civil Hooded Zip Sweatshirt,54.99,32.17,22.82
22958,2025-10-21,18140,Brasil,F,12,Search,Women,Leggings,Yelete,Seamless Cotton Leggings - Black,12.99,8.27,4.72
22958,2025-10-21,18140,Brasil,F,12,Search,Women,Tops & Tees,Calvin Klein,Calvin Klein Women's Printed Drape Top,59.5,35.28,24.22
22958,2025-10-21,18140,Brasil,F,12,Search,Women,Accessories,Costa Del Mar,Costa Del Mar - Blackfin - Camo Frame-580 Green Mirror Glass,259.0,100.23,158.77
22962,2024-12-07,18142,Germany,F,34,Search,Women,Intimates,Playtex,Playtex Women's Secrets Super Soft Shaping Underwire,35.0,17.08,17.92
22963,2025-03-11,18143,China,M,53,Email,Men,Active,Under Armour,Under Armour Men's The Original Fitted Crew,29.9,13.1,16.8
22964,2025-06-15,18143,China,M,53,Email,Men,Underwear,Gregg Homme,Serengeti Pouch Leopard Print Men's G-String Underwear By Gr,15.95,7.31,8.64
22964,2025-06-16,18143,China,M,53,Email,Men,Underwear,Hanes,Hanes Men's 4 Pack Classics Woven Printed Boxers,26.43,12.66,13.77
22969,2024-01-04,18144,China,M,44,Search,Men,Swim,Nautica,Nautica Men's Pieced Flag Short,25.0,14.05,10.95
22969,2024-01-04,18144,China,M,44,Search,Men,Accessories,Kangol,Kangol Men's Flexfit Fashionable Sleek Cap,38.45,15.61,22.84
22979,2025-07-12,18159,United States,F,64,Search,Women,Intimates,David's Bridal,David's Bridal Satin and Lace Torsolette Style 8949,59.0,32.21,26.79
22979,2025-07-12,18159,United States,F,64,Search,Women,Sweaters,Jones New York,Jones New York Women's Notch Collar Cardigan,149.0,73.31,75.69
22981,2025-12-18,18160,United States,M,63,Search,Men,Shorts,Weatherproof,Weatherproof Mens Cotton Shorts,24.99,11.9,13.09
22982,2024-11-11,18160,United States,M,63,Search,Men,Underwear,C-IN2,C-IN2 Men's Zen Crew Neck Tee,38.0,18.39,19.61
22982,2024-11-10,18160,United States,M,63,Search,Men,Pants,Stormy Kromer,Men's Stormy Kromer TROUSER Lightweight Pants,199.95,100.17,99.78
